"Bar kod","Naziv robe","Kat.broj","Atribut 3","J.mj.","T.b.","Prod.cijena","VPC-PDV","Zalihe","Kol.vlast.","Rez.kol.","Kol.raspol.","Kol.kom.pri.","Kol.POS","Kol.slož.","Kol.nar.kup.","Kol.nar.dob.","D","Jamstvo","Atest","%max.rb.","Bar kod","Os.pak.","P","Odnos jm2","Kol. jm2","Prod.c. jm2","Drugi naziv robe","Treći naziv robe","Zapremina","Dimenzije","Atribut 1","Opis Atribut 1","Atribut 2","Opis Atribut 2","Opis Atribut 3","Atribut 4","Opis Atribut 4","Ambalaža","Ul.trošarina","Por.na luks.","Smještaj.R.","Smještaj","Zemlj.podr.","Drž.I.S.","Konto","Zadnji ulaz","Zadnji izlaz","Dat.unosa","Dat.izmj.","Dat.VPC","MPC+PDV","prosj. nc","1","2","3","4","5","6","7","8","PPOM","p.na.pot.","%pdv","Povr.nak.","val.","tečaj val.","c.tar.","min.kol.R.","opt.kol.R.","max.kol.R.","min.kol","opt.kol","max.kol","kalo %","proizvođač","Naziv proizvođača","dobavljač","Naziv dobavljača","gr.p.pot.","nor.amb.","www","težina pak.","j.m.težine","Z/V","Najm.ek.kol.","Traj.isporuke","Traj.proizvod.",""
"5059431272680","Muške tenisice za trail trčanje - Wave Rider TT - J1GC213284","J1GC213284 - 450","11,5","par","6","132.59","66.3","2","2","","2","2","1","","","","","","OBUĆA","8.97","5059431272680","1","","1 PAR = 1 PAR","2","","Wave Rider TT","J1GC213284","","","","","ALGIER","ALGIERS BLUE/GIBRALTAR SEA/NEO LIME","11,5","SP22","SP22","","","","lijepljena/prošivena obuća","","Vietnam","","","6/29/2022","","6/29/2022","10/19/2022","","132.59","60.35","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431272697","Muške tenisice za trail trčanje - Wave Rider TT - J1GC213284","J1GC213284 - 460","12","par","6","132.59","66.3","1","1","","1","1","1","","","","","","OBUĆA","8.99","5059431272697","1","","1 PAR = 1 PAR","1","","Wave Rider TT","J1GC213284","","","","","ALGIER","ALGIERS BLUE/GIBRALTAR SEA/NEO LIME","12","SP22","SP22","","","","lijepljena/prošivena obuća","","Vietnam","","","6/29/2022","","6/29/2022","10/19/2022","","132.59","60.34","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431272703","Muške tenisice za trail trčanje - Wave Rider TT - J1GC213284","J1GC213284 - 465","12,5","par","6","132.59","66.3","1","1","","1","1","1","","","","","","OBUĆA","8.99","5059431272703","1","","1 PAR = 1 PAR","1","","Wave Rider TT","J1GC213284","","","","","ALGIER","ALGIERS BLUE/GIBRALTAR SEA/NEO LIME","12,5","SP22","SP22","","","","lijepljena/prošivena obuća","","Vietnam","","","6/29/2022","","6/29/2022","10/19/2022","","132.59","60.34","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431272949","Muške tenisice za trčanje - Wave Rider Neo 2 - J1GC217824","J1GC217824 - 420","9","par","6","172.41","86.2","1","1","","1","1","1","","","","","","OBUĆA","17.94","5059431272949","1","","1 PAR = 1 PAR","1","","Wave Rider Neo 2","J1GC217824","","","","","NEO LI","NEO LIME/ORION BLUE/NEON FLAME","9","SP22","SP22","","","","lijepljena/prošivena obuća","","Vietnam","","","6/29/2022","","6/29/2022","10/19/2022","","172.41","70.74","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431272956","Muške tenisice za trčanje - Wave Rider Neo 2 - J1GC217824","J1GC217824 - 425","9,5","par","6","172.41","86.2","2","2","","2","2","1","","","","","","OBUĆA","17.94","5059431272956","1","","1 PAR = 1 PAR","2","","Wave Rider Neo 2","J1GC217824","","","","","NEO LI","NEO LIME/ORION BLUE/NEON FLAME","9,5","SP22","SP22","","","","lijepljena/prošivena obuća","","Vietnam","","","6/29/2022","","6/29/2022","10/19/2022","","172.41","70.74","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431272963","Muške tenisice za trčanje - Wave Rider Neo 2 - J1GC217824","J1GC217824 - 430","10","par","6","172.41","86.2","2","2","","2","2","1","","","","","","OBUĆA","17.94","5059431272963","1","","1 PAR = 1 PAR","2","","Wave Rider Neo 2","J1GC217824","","","","","NEO LI","NEO LIME/ORION BLUE/NEON FLAME","10","SP22","SP22","","","","lijepljena/prošivena obuća","","Vietnam","","","6/29/2022","","6/29/2022","10/19/2022","","172.41","70.74","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431272970","Muške tenisice za trčanje - Wave Rider Neo 2 - J1GC217824","J1GC217824 - 440","10,5","par","6","172.41","86.2","2","2","","2","2","1","","","","","","OBUĆA","17.94","5059431272970","1","","1 PAR = 1 PAR","2","","Wave Rider Neo 2","J1GC217824","","","","","NEO LI","NEO LIME/ORION BLUE/NEON FLAME","10,5","SP22","SP22","","","","lijepljena/prošivena obuća","","Vietnam","","","6/29/2022","5/4/2023","6/29/2022","10/19/2022","","172.41","70.74","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431272987","Muške tenisice za trčanje - Wave Rider Neo 2 - J1GC217824","J1GC217824 - 445","11","par","6","172.41","86.2","2","2","","2","2","1","","","","","","OBUĆA","17.94","5059431272987","1","","1 PAR = 1 PAR","2","","Wave Rider Neo 2","J1GC217824","","","","","NEO LI","NEO LIME/ORION BLUE/NEON FLAME","11","SP22","SP22","","","","lijepljena/prošivena obuća","","Vietnam","","","6/29/2022","","6/29/2022","10/19/2022","","172.41","70.74","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431272994","Muške tenisice za trčanje - Wave Rider Neo 2 - J1GC217824","J1GC217824 - 450","11,5","par","6","172.41","86.2","2","2","","2","2","1","","","","","","OBUĆA","17.94","5059431272994","1","","1 PAR = 1 PAR","2","","Wave Rider Neo 2","J1GC217824","","","","","NEO LI","NEO LIME/ORION BLUE/NEON FLAME","11,5","SP22","SP22","","","","lijepljena/prošivena obuća","","Vietnam","","","6/29/2022","","6/29/2022","10/19/2022","","172.41","70.74","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431273014","Muške tenisice za trčanje - Wave Rider Neo 2 - J1GC217824","J1GC217824 - 465","12,5","par","6","172.41","86.2","1","1","","1","1","1","","","","","","OBUĆA","17.94","5059431273014","1","","1 PAR = 1 PAR","1","","Wave Rider Neo 2","J1GC217824","","","","","NEO LI","NEO LIME/ORION BLUE/NEON FLAME","12,5","SP22","SP22","","","","lijepljena/prošivena obuća","","Vietnam","","","6/29/2022","","6/29/2022","10/19/2022","","172.41","70.74","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431274271","Ženske tenisice za trčanje  - Wave Rider 25 - J1GD210300","J1GD210300 - 380","7,5","par","6","145.86","72.93","2","2","","2","2","1","","","","","","OBUĆA","14.41","5059431274271","1","","1 PAR = 1 PAR","2","","Wave Rider 25","J1GD210300","","","","","AMPARO","AMPARO BLUE/WHITE/DEEP COBALT","7,5","SP22","SP22","","","","lijepljena/prošivena obuća","","Vietnam","","","6/29/2022","","6/29/2022","10/19/2022","","145.86","62.42","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431274288","Ženske tenisice za trčanje  - Wave Rider 25 - J1GD210300","J1GD210300 - 385","8","par","6","145.86","72.93","1","1","","1","1","1","","","","","","OBUĆA","14.41","5059431274288","1","","1 PAR = 1 PAR","1","","Wave Rider 25","J1GD210300","","","","","AMPARO","AMPARO BLUE/WHITE/DEEP COBALT","8","SP22","SP22","","","","lijepljena/prošivena obuća","","Vietnam","","","6/29/2022","","6/29/2022","10/19/2022","","145.86","62.42","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431274295","Ženske tenisice za trčanje  - Wave Rider 25 - J1GD210300","J1GD210300 - 390","8,5","par","6","145.86","72.93","1","1","","1","1","1","","","","","","OBUĆA","14.41","5059431274295","1","","1 PAR = 1 PAR","1","","Wave Rider 25","J1GD210300","","","","","AMPARO","AMPARO BLUE/WHITE/DEEP COBALT","8,5","SP22","SP22","","","","lijepljena/prošivena obuća","","Vietnam","","","6/29/2022","3/9/2023","6/29/2022","10/19/2022","","145.86","62.42","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431274301","Ženske tenisice za trčanje  - Wave Rider 25 - J1GD210300","J1GD210300 - 400","9","par","6","145.86","72.93","2","2","","2","2","1","","","","","","OBUĆA","14.41","5059431274301","1","","1 PAR = 1 PAR","2","","Wave Rider 25","J1GD210300","","","","","AMPARO","AMPARO BLUE/WHITE/DEEP COBALT","9","SP22","SP22","","","","lijepljena/prošivena obuća","","Vietnam","","","6/29/2022","","6/29/2022","10/19/2022","","145.86","62.42","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431274318","Ženske tenisice za trčanje  - Wave Rider 25 - J1GD210300","J1GD210300 - 405","9,5","par","6","145.86","72.93","1","1","","1","1","1","","","","","","OBUĆA","14.41","5059431274318","1","","1 PAR = 1 PAR","1","","Wave Rider 25","J1GD210300","","","","","AMPARO","AMPARO BLUE/WHITE/DEEP COBALT","9,5","SP22","SP22","","","","lijepljena/prošivena obuća","","Vietnam","","","6/29/2022","","6/29/2022","10/19/2022","","145.86","62.42","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431274325","Ženske tenisice za trčanje  - Wave Rider 25 - J1GD210300","J1GD210300 - 410","10","par","6","145.86","72.93","1","1","","1","1","1","","","","","","OBUĆA","14.41","5059431274325","1","","1 PAR = 1 PAR","1","","Wave Rider 25","J1GD210300","","","","","AMPARO","AMPARO BLUE/WHITE/DEEP COBALT","10","SP22","SP22","","","","lijepljena/prošivena obuća","","Vietnam","","","6/29/2022","11/2/2022","6/29/2022","10/19/2022","","145.86","62.42","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431275803","Ženske tenisice za trčanje  - Wave Rider Neo 2 - J1GD217802","J1GD217802 - 380","7,5","par","6","172.41","86.2","1","1","","1","1","1","","","","","","OBUĆA","17.94","5059431275803","1","","1 PAR = 1 PAR","1","","Wave Rider Neo 2","J1GD217802","","","","","NEON F","NEON FLAME/WHITE/VINTAGE INDIGO","7,5","SP22","SP22","","","","lijepljena/prošivena obuća","","Vietnam","","","6/29/2022","","6/29/2022","10/19/2022","","172.41","70.74","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431275810","Ženske tenisice za trčanje  - Wave Rider Neo 2 - J1GD217802","J1GD217802 - 385","8","par","6","172.41","86.2","1","1","","1","1","1","","","","","","OBUĆA","17.94","5059431275810","1","","1 PAR = 1 PAR","1","","Wave Rider Neo 2","J1GD217802","","","","","NEON F","NEON FLAME/WHITE/VINTAGE INDIGO","8","SP22","SP22","","","","lijepljena/prošivena obuća","","Vietnam","","","6/29/2022","","6/29/2022","10/19/2022","","172.41","70.74","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431275827","Ženske tenisice za trčanje  - Wave Rider Neo 2 - J1GD217802","J1GD217802 - 390","8,5","par","6","172.41","86.2","1","1","","1","1","1","","","","","","OBUĆA","17.94","5059431275827","1","","1 PAR = 1 PAR","1","","Wave Rider Neo 2","J1GD217802","","","","","NEON F","NEON FLAME/WHITE/VINTAGE INDIGO","8,5","SP22","SP22","","","","lijepljena/prošivena obuća","","Vietnam","","","6/29/2022","5/3/2023","6/29/2022","10/19/2022","","172.41","70.74","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431275834","Ženske tenisice za trčanje  - Wave Rider Neo 2 - J1GD217802","J1GD217802 - 400","9","par","6","172.41","86.2","2","2","","2","2","1","","","","","","OBUĆA","17.94","5059431275834","1","","1 PAR = 1 PAR","2","","Wave Rider Neo 2","J1GD217802","","","","","NEON F","NEON FLAME/WHITE/VINTAGE INDIGO","9","SP22","SP22","","","","lijepljena/prošivena obuća","","Vietnam","","","6/29/2022","","6/29/2022","10/19/2022","","172.41","70.74","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431275858","Ženske tenisice za trčanje  - Wave Rider Neo 2 - J1GD217802","J1GD217802 - 410","10","par","6","172.41","86.2","2","2","","2","2","1","","","","","","OBUĆA","17.94","5059431275858","1","","1 PAR = 1 PAR","2","","Wave Rider Neo 2","J1GD217802","","","","","NEON F","NEON FLAME/WHITE/VINTAGE INDIGO","10","SP22","SP22","","","","lijepljena/prošivena obuća","","Vietnam","","","6/29/2022","","6/29/2022","10/19/2022","","172.41","70.74","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431384772","Muške tenisice za trčanje - Wave Sky 6 - J1GC220205","J1GC220205 - 425","9.5","par","6","171.08","85.54","1","1","","1","1","1","","","","","","OBUĆA","12.17","5059431384772","1","","1 PAR = 1 PAR","1","","Wave Sky 6","J1GC220205","","","","","","","9.5","FA22","FA22","","","","lijepljena/prošivena obuća","","Vijetnam","","","12/29/2022","","12/22/2022","","","171.08","75.13","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431384789","Muške tenisice za trčanje - Wave Sky 6 - J1GC220205","J1GC220205 - 430","10","par","6","171.08","85.54","2","2","","2","2","1","","","","","","OBUĆA","12.17","5059431384789","1","","1 PAR = 1 PAR","2","","Wave Sky 6","J1GC220205","","","","","","","10","FA22","FA22","","","","lijepljena/prošivena obuća","","Vijetnam","","","12/29/2022","","12/22/2022","","","171.08","75.13","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431384796","Muške tenisice za trčanje - Wave Sky 6 - J1GC220205","J1GC220205 - 440","10.5","par","6","171.08","85.54","2","2","","2","2","1","","","","","","OBUĆA","12.16","5059431384796","1","","1 PAR = 1 PAR","2","","Wave Sky 6","J1GC220205","","","","","","","10.5","FA22","FA22","","","","lijepljena/prošivena obuća","","Vijetnam","","","12/29/2022","","12/22/2022","","","171.08","75.14","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431384802","Muške tenisice za trčanje - Wave Sky 6 - J1GC220205","J1GC220205 - 445","11","par","6","171.08","85.54","1","1","","1","1","1","","","","","","OBUĆA","12.17","5059431384802","1","","1 PAR = 1 PAR","1","","Wave Sky 6","J1GC220205","","","","","","","11","FA22","FA22","","","","lijepljena/prošivena obuća","","Vijetnam","","","12/29/2022","6/13/2023","12/22/2022","","","171.08","75.13","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431384819","Muške tenisice za trčanje - Wave Sky 6 - J1GC220205","J1GC220205 - 450","11.5","par","6","171.08","85.54","2","2","","2","2","1","","","","","","OBUĆA","12.16","5059431384819","1","","1 PAR = 1 PAR","2","","Wave Sky 6","J1GC220205","","","","","","","11.5","FA22","FA22","","","","lijepljena/prošivena obuća","","Vijetnam","","","12/29/2022","","12/22/2022","","","171.08","75.14","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431384826","Muške tenisice za trčanje - Wave Sky 6 - J1GC220205","J1GC220205 - 460","12","par","6","171.08","85.54","1","1","","1","1","1","","","","","","OBUĆA","12.17","5059431384826","1","","1 PAR = 1 PAR","1","","Wave Sky 6","J1GC220205","","","","","","","12","FA22","FA22","","","","lijepljena/prošivena obuća","","Vijetnam","","","12/29/2022","","12/22/2022","","","171.08","75.13","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431385236","Muške tenisice za trčanje - Wave Rider 26 - J1GC220305","J1GC220305 - 425","9.5","par","6","159.13","79.57","1","1","","1","1","1","","","","","","OBUĆA","16.68","5059431385236","1","","1 PAR = 1 PAR","1","","Wave Rider 26","J1GC220305","","","","","","","9.5","FA22","FA22","","","","lijepljena/prošivena obuća","","Vijetnam","","","12/29/2022","","12/22/2022","","","159.13","66.3","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431385267","Muške tenisice za trčanje - Wave Rider 26 - J1GC220305","J1GC220305 - 445","11","par","6","159.13","79.57","1","1","","1","1","1","","","","","","OBUĆA","16.68","5059431385267","1","","1 PAR = 1 PAR","1","","Wave Rider 26","J1GC220305","","","","","","","11","FA22","FA22","","","","lijepljena/prošivena obuća","","Vijetnam","","","12/29/2022","5/31/2023","12/22/2022","","","159.13","66.3","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431385274","Muške tenisice za trčanje - Wave Rider 26 - J1GC220305","J1GC220305 - 450","11.5","par","6","159.13","79.57","2","2","","2","2","1","","","","","","OBUĆA","16.66","5059431385274","1","","1 PAR = 1 PAR","2","","Wave Rider 26","J1GC220305","","","","","","","11.5","FA22","FA22","","","","lijepljena/prošivena obuća","","Vijetnam","","","12/29/2022","","12/22/2022","","","159.13","66.31","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431385281","Muške tenisice za trčanje - Wave Rider 26 - J1GC220305","J1GC220305 - 460","12","par","6","159.13","79.57","1","1","","1","1","1","","","","","","OBUĆA","16.68","5059431385281","1","","1 PAR = 1 PAR","1","","Wave Rider 26","J1GC220305","","","","","","","12","FA22","FA22","","","","lijepljena/prošivena obuća","","Vijetnam","","","12/29/2022","","12/22/2022","","","159.13","66.3","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431385298","Muške tenisice za trčanje - Wave Rider 26 - J1GC220305","J1GC220305 - 465","12.5","par","6","159.13","79.57","1","1","","1","1","1","","","","","","OBUĆA","16.68","5059431385298","1","","1 PAR = 1 PAR","1","","Wave Rider 26","J1GC220305","","","","","","","12.5","FA22","FA22","","","","lijepljena/prošivena obuća","","Vijetnam","","","12/29/2022","","12/22/2022","","","159.13","66.3","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431387704","Ženske tenisice za trčanje - Wave Sky 6 - J1GD220228","J1GD220228 - 380","7.5","par","6","171.08","85.54","1","1","","1","1","1","","","","","","OBUĆA","12.17","5059431387704","1","","1 PAR = 1 PAR","1","","Wave Sky 6","J1GD220228","","","","","","","7.5","FA22","FA22","","","","lijepljena/prošivena obuća","","Vijetnam","","","12/29/2022","","12/22/2022","","","171.08","75.13","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431387711","Ženske tenisice za trčanje - Wave Sky 6 - J1GD220228","J1GD220228 - 385","8","par","6","171.08","85.54","2","2","","2","2","1","","","","","","OBUĆA","12.16","5059431387711","1","","1 PAR = 1 PAR","2","","Wave Sky 6","J1GD220228","","","","","","","8","FA22","FA22","","","","lijepljena/prošivena obuća","","Vijetnam","","","12/29/2022","","12/22/2022","","","171.08","75.14","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431387728","Ženske tenisice za trčanje - Wave Sky 6 - J1GD220228","J1GD220228 - 390","8.5","par","6","171.08","85.54","1","1","","1","1","1","","","","","","OBUĆA","12.17","5059431387728","1","","1 PAR = 1 PAR","1","","Wave Sky 6","J1GD220228","","","","","","","8.5","FA22","FA22","","","","lijepljena/prošivena obuća","","Vijetnam","","","12/29/2022","4/25/2023","12/22/2022","","","171.08","75.13","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431387759","Ženske tenisice za trčanje - Wave Sky 6 - J1GD220228","J1GD220228 - 410","10","par","6","171.08","85.54","1","1","","1","1","1","","","","","","OBUĆA","12.17","5059431387759","1","","1 PAR = 1 PAR","1","","Wave Sky 6","J1GD220228","","","","","","","10","FA22","FA22","","","","lijepljena/prošivena obuća","","Vijetnam","","","12/29/2022","","12/22/2022","","","171.08","75.13","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431388169","Ženske tenisice za trčanje - Wave Rider 26 - J1GD220327","J1GD220327 - 380","7.5","par","6","159.13","79.57","1","1","","1","1","1","","","","","","OBUĆA","16.68","5059431388169","1","","1 PAR = 1 PAR","1","","Wave Rider 26","J1GD220327","","","","","","","7.5","FA22","FA22","","","","lijepljena/prošivena obuća","","Vijetnam","","","12/29/2022","","12/22/2022","","","159.13","66.3","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431388176","Ženske tenisice za trčanje - Wave Rider 26 - J1GD220327","J1GD220327 - 385","8","par","6","159.13","79.57","2","2","","2","2","1","","","","","","OBUĆA","16.66","5059431388176","1","","1 PAR = 1 PAR","2","","Wave Rider 26","J1GD220327","","","","","","","8","FA22","FA22","","","","lijepljena/prošivena obuća","","Vijetnam","","","12/29/2022","","12/22/2022","","","159.13","66.31","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431388183","Ženske tenisice za trčanje - Wave Rider 26 - J1GD220327","J1GD220327 - 390","8.5","par","6","159.13","79.57","2","2","","2","2","1","","","","","","OBUĆA","16.66","5059431388183","1","","1 PAR = 1 PAR","2","","Wave Rider 26","J1GD220327","","","","","","","8.5","FA22","FA22","","","","lijepljena/prošivena obuća","","Vijetnam","","","12/29/2022","","12/22/2022","","","159.13","66.31","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431388190","Ženske tenisice za trčanje - Wave Rider 26 - J1GD220327","J1GD220327 - 400","9","par","6","159.13","79.57","1","1","","1","1","1","","","","","","OBUĆA","16.68","5059431388190","1","","1 PAR = 1 PAR","1","","Wave Rider 26","J1GD220327","","","","","","","9","FA22","FA22","","","","lijepljena/prošivena obuća","","Vijetnam","","","12/29/2022","","12/22/2022","","","159.13","66.3","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431388206","Ženske tenisice za trčanje - Wave Rider 26 - J1GD220327","J1GD220327 - 405","9.5","par","6","159.13","79.57","1","1","","1","1","1","","","","","","OBUĆA","16.68","5059431388206","1","","1 PAR = 1 PAR","1","","Wave Rider 26","J1GD220327","","","","","","","9.5","FA22","FA22","","","","lijepljena/prošivena obuća","","Vijetnam","","","12/29/2022","","12/22/2022","","","159.13","66.3","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431388213","Ženske tenisice za trčanje - Wave Rider 26 - J1GD220327","J1GD220327 - 410","10","par","6","159.13","79.57","1","1","","1","1","1","","","","","","OBUĆA","16.68","5059431388213","1","","1 PAR = 1 PAR","1","","Wave Rider 26","J1GD220327","","","","","","","10","FA22","FA22","","","","lijepljena/prošivena obuća","","Vijetnam","","","12/29/2022","","12/22/2022","","","159.13","66.3","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","suho četkanje","","kg","","","","",""
"5059431441390","Muška tenisica za trčanje - Wave Sky 6 - J1GC220251","J1GC220251 - 420","9","par","6","180","90","1","1","","1","1","1","","","","","","OBUĆA","15.28","5059431441390","1","","1 PAR = 1 PAR","1","","Wave Sky 6","J1GC220251","","","","","Irogat","Irogate/Nimclud/Soleil","9","23SP","23SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","4/18/2023","","4/19/2023","","","180","76.25","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","brisanje/suho četkanje","","kg","","","","",""
"5059431441406","Muška tenisica za trčanje - Wave Sky 6 - J1GC220251","J1GC220251 - 425","9,5","par","6","180","90","1","1","","1","1","1","","","","","","OBUĆA","15.28","5059431441406","1","","1 PAR = 1 PAR","1","","Wave Sky 6","J1GC220251","","","","","Irogat","Irogate/Nimclud/Soleil","9,5","23SP","23SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","4/18/2023","","4/19/2023","","","180","76.25","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","brisanje/suho četkanje","","kg","","","","",""
"5059431441413","Muška tenisica za trčanje - Wave Sky 6 - J1GC220251","J1GC220251 - 430","10","par","6","180","90","2","2","","2","2","1","","","","","","OBUĆA","15.28","5059431441413","1","","1 PAR = 1 PAR","2","","Wave Sky 6","J1GC220251","","","","","Irogat","Irogate/Nimclud/Soleil","10","23SP","23SP","","","","lijepljena/prošivena obuća","","Vijetnam","","","4/18/2023","","4/19/2023","","","180","76.25","","","","","","","","","","","25","","EUR","1","64041100","","","","","","","","3906","Mizuno Corporation","1708","Maximus HCD Kft.","","","brisanje/suho četkanje","","kg","","","","",""
