"Bar kod","Naziv robe","Kat.broj","Atribut 3","J.mj.","T.b.","Prod.cijena","VPC-PDV","Zalihe","Kol.vlast.","Rez.kol.","Kol.raspol.","Kol.kom.pri.","Kol.POS","Kol.slož.","Kol.nar.kup.","Kol.nar.dob.","D","Jamstvo","Atest","%max.rb.","Bar kod","Os.pak.","P","Odnos jm2","Kol. jm2","Prod.c. jm2","Drugi naziv robe","Treći naziv robe","Zapremina","Dimenzije","Atribut 1","Opis Atribut 1","Atribut 2","Opis Atribut 2","Opis Atribut 3","Atribut 4","Opis Atribut 4","Ambalaža","Ul.trošarina","Por.na luks.","Smještaj.R.","Smještaj","Zemlj.podr.","Drž.I.S.","Konto","Zadnji ulaz","Zadnji izlaz","Dat.unosa","Dat.izmj.","Dat.VPC","MPC+PDV","prosj. nc","1","2","3","4","5","6","7","8","PPOM","p.na.pot.","%pdv","Povr.nak.","val.","tečaj val.","c.tar.","min.kol.R.","opt.kol.R.","max.kol.R.","min.kol","opt.kol","max.kol","kalo %","proizvođač","Naziv proizvođača","dobavljač","Naziv dobavljača","gr.p.pot.","nor.amb.","www","težina pak.","j.m.težine","Z/V","Najm.ek.kol.","Traj.isporuke","Traj.proizvod.",""
"195019456938","TENISICA MUŠKA - GUIDE 16 - S20810-35","S20810-35 - 425","9","par","6","155","77.5","2","2","","2","#N/A","","","","","","","OBUĆA","51.28","195019456938","1","","1 PAR = 1 PAR","2","","GUIDE 16","S20810-35","","","","","Indigo","Indigo/Green","9","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/12/2023","","7/11/2023","","","155","37.76","","","","","","","","","","","25","","USD","1.09","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019456945","TENISICA MUŠKA - GUIDE 16 - S20810-35","S20810-35 - 430","9,5","par","6","155","77.5","4","4","","4","#N/A","","","","","","","OBUĆA","51.28","195019456945","1","","1 PAR = 1 PAR","4","","GUIDE 16","S20810-35","","","","","Indigo","Indigo/Green","9,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/12/2023","","7/11/2023","","","155","37.76","","","","","","","","","","","25","","USD","1.09","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019456952","TENISICA MUŠKA - GUIDE 16 - S20810-35","S20810-35 - 440","10","par","6","155","77.5","2","2","","2","#N/A","","","","","","","OBUĆA","51.28","195019456952","1","","1 PAR = 1 PAR","2","","GUIDE 16","S20810-35","","","","","Indigo","Indigo/Green","10","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/12/2023","","7/11/2023","","","155","37.76","","","","","","","","","","","25","","USD","1.09","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019456969","TENISICA MUŠKA - GUIDE 16 - S20810-35","S20810-35 - 445","10,5","par","6","155","77.5","3","3","","3","#N/A","","","","","","","OBUĆA","51.28","195019456969","1","","1 PAR = 1 PAR","3","","GUIDE 16","S20810-35","","","","","Indigo","Indigo/Green","10,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/12/2023","","7/11/2023","","","155","37.76","","","","","","","","","","","25","","USD","1.09","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019456976","TENISICA MUŠKA - GUIDE 16 - S20810-35","S20810-35 - 450","11","par","6","155","77.5","2","2","","2","#N/A","","","","","","","OBUĆA","51.28","195019456976","1","","1 PAR = 1 PAR","2","","GUIDE 16","S20810-35","","","","","Indigo","Indigo/Green","11","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/12/2023","","7/11/2023","","","155","37.76","","","","","","","","","","","25","","USD","1.09","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019456983","TENISICA MUŠKA - GUIDE 16 - S20810-35","S20810-35 - 460","11,5","par","6","155","77.5","1","1","","1","#N/A","","","","","","","OBUĆA","51.28","195019456983","1","","1 PAR = 1 PAR","1","","GUIDE 16","S20810-35","","","","","Indigo","Indigo/Green","11,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/12/2023","","7/11/2023","","","155","37.76","","","","","","","","","","","25","","USD","1.09","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019456990","TENISICA MUŠKA - GUIDE 16 - S20810-35","S20810-35 - 465","12","par","6","155","77.5","1","1","","1","#N/A","","","","","","","OBUĆA","51.28","195019456990","1","","1 PAR = 1 PAR","1","","GUIDE 16","S20810-35","","","","","Indigo","Indigo/Green","12","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/12/2023","","7/11/2023","","","155","37.76","","","","","","","","","","","25","","USD","1.09","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019457003","TENISICA MUŠKA - GUIDE 16 - S20810-35","S20810-35 - 470","12,5","par","6","155","77.5","2","2","","2","#N/A","","","","","","","OBUĆA","51.28","195019457003","1","","1 PAR = 1 PAR","2","","GUIDE 16","S20810-35","","","","","Indigo","Indigo/Green","12,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/12/2023","","7/11/2023","","","155","37.76","","","","","","","","","","","25","","USD","1.09","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019457010","TENISICA MUŠKA - GUIDE 16 - S20810-35","S20810-35 - 480","13","par","6","155","77.5","1","1","","1","#N/A","","","","","","","OBUĆA","51.28","195019457010","1","","1 PAR = 1 PAR","1","","GUIDE 16","S20810-35","","","","","Indigo","Indigo/Green","13","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/12/2023","","7/11/2023","","","155","37.76","","","","","","","","","","","25","","USD","1.09","6404119020","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019531383","TENISICA MUŠKA - SHADOW 5000 - S70665-28","S70665-28 - 420","8,5","par","6","135","67.5","1","1","","1","#N/A","","","","","","","OBUĆA","45.29","195019531383","1","","1 PAR = 1 PAR","1","","SHADOW 5000","S70665-28","","","","","Grey/C","Grey/Charcoal/Orange","8,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","135","36.93","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019531437","TENISICA MUŠKA - SHADOW 5000 - S70665-28","S70665-28 - 450","11","par","6","135","67.5","1","1","","1","#N/A","","","","","","","OBUĆA","45.29","195019531437","1","","1 PAR = 1 PAR","1","","SHADOW 5000","S70665-28","","","","","Grey/C","Grey/Charcoal/Orange","11","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","135","36.93","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019531444","TENISICA MUŠKA - SHADOW 5000 - S70665-28","S70665-28 - 460","11,5","par","6","135","67.5","1","1","","1","#N/A","","","","","","","OBUĆA","45.29","195019531444","1","","1 PAR = 1 PAR","1","","SHADOW 5000","S70665-28","","","","","Grey/C","Grey/Charcoal/Orange","11,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","135","36.93","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019536777","TENISICA UNISEX - GRID SHADOW 2 - S70773-1","S70773-1 - 410","8","par","6","155","77.5","1","1","","1","#N/A","","","","","","","OBUĆA","37.28","195019536777","1","","1 PAR = 1 PAR","1","","GRID SHADOW 2","S70773-1","","","","","Green/","Green/Coral","8","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","155","48.61","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019536784","TENISICA UNISEX - GRID SHADOW 2 - S70773-1","S70773-1 - 420","8,5","par","6","155","77.5","1","1","","1","#N/A","","","","","","","OBUĆA","37.28","195019536784","1","","1 PAR = 1 PAR","1","","GRID SHADOW 2","S70773-1","","","","","Green/","Green/Coral","8,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","155","48.61","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019536814","TENISICA UNISEX - GRID SHADOW 2 - S70773-1","S70773-1 - 440","10","par","6","155","77.5","1","1","","1","#N/A","","","","","","","OBUĆA","37.28","195019536814","1","","1 PAR = 1 PAR","1","","GRID SHADOW 2","S70773-1","","","","","Green/","Green/Coral","10","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","155","48.61","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019536821","TENISICA UNISEX - GRID SHADOW 2 - S70773-1","S70773-1 - 445","10,5","par","6","155","77.5","1","1","","1","#N/A","","","","","","","OBUĆA","37.28","195019536821","1","","1 PAR = 1 PAR","1","","GRID SHADOW 2","S70773-1","","","","","Green/","Green/Coral","10,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","155","48.61","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019536838","TENISICA UNISEX - GRID SHADOW 2 - S70773-1","S70773-1 - 450","11","par","6","155","77.5","1","1","","1","#N/A","","","","","","","OBUĆA","37.28","195019536838","1","","1 PAR = 1 PAR","1","","GRID SHADOW 2","S70773-1","","","","","Green/","Green/Coral","11","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","155","48.61","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019536845","TENISICA UNISEX - GRID SHADOW 2 - S70773-1","S70773-1 - 460","11,5","par","6","155","77.5","1","1","","1","#N/A","","","","","","","OBUĆA","37.28","195019536845","1","","1 PAR = 1 PAR","1","","GRID SHADOW 2","S70773-1","","","","","Green/","Green/Coral","11,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","155","48.61","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019536869","TENISICA UNISEX - GRID SHADOW 2 - S70773-1","S70773-1 - 480","13","par","6","155","77.5","2","2","","2","#N/A","","","","","","","OBUĆA","37.28","195019536869","1","","1 PAR = 1 PAR","2","","GRID SHADOW 2","S70773-1","","","","","Green/","Green/Coral","13","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","155","48.61","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019536982","TENISICA UNISEX - GRID SHADOW 2 - S70773-2","S70773-2 - 420","8,5","par","6","155","77.5","1","1","","1","#N/A","","","","","","","OBUĆA","37.28","195019536982","1","","1 PAR = 1 PAR","1","","GRID SHADOW 2","S70773-2","","","","","Cream/","Cream/Blue","8,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","155","48.61","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019536999","TENISICA UNISEX - GRID SHADOW 2 - S70773-2","S70773-2 - 425","9","par","6","155","77.5","1","1","","1","#N/A","","","","","","","OBUĆA","37.28","195019536999","1","","1 PAR = 1 PAR","1","","GRID SHADOW 2","S70773-2","","","","","Cream/","Cream/Blue","9","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","155","48.61","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019537002","TENISICA UNISEX - GRID SHADOW 2 - S70773-2","S70773-2 - 430","9,5","par","6","155","77.5","1","1","","1","#N/A","","","","","","","OBUĆA","37.28","195019537002","1","","1 PAR = 1 PAR","1","","GRID SHADOW 2","S70773-2","","","","","Cream/","Cream/Blue","9,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","155","48.61","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019537033","TENISICA UNISEX - GRID SHADOW 2 - S70773-2","S70773-2 - 450","11","par","6","155","77.5","1","1","","1","#N/A","","","","","","","OBUĆA","37.28","195019537033","1","","1 PAR = 1 PAR","1","","GRID SHADOW 2","S70773-2","","","","","Cream/","Cream/Blue","11","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","155","48.61","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019537040","TENISICA UNISEX - GRID SHADOW 2 - S70773-2","S70773-2 - 460","11,5","par","6","155","77.5","1","1","","1","#N/A","","","","","","","OBUĆA","37.28","195019537040","1","","1 PAR = 1 PAR","1","","GRID SHADOW 2","S70773-2","","","","","Cream/","Cream/Blue","11,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","155","48.61","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019537149","TENISICA UNISEX - GRID SHADOW 2 - S70773-3","S70773-3 - 390","6,5","par","6","155","77.5","1","1","","1","#N/A","","","","","","","OBUĆA","37.28","195019537149","1","","1 PAR = 1 PAR","1","","GRID SHADOW 2","S70773-3","","","","","Grey/B","Grey/Blue","6,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","155","48.61","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019537194","TENISICA UNISEX - GRID SHADOW 2 - S70773-3","S70773-3 - 425","9","par","6","155","77.5","1","1","","1","#N/A","","","","","","","OBUĆA","37.28","195019537194","1","","1 PAR = 1 PAR","1","","GRID SHADOW 2","S70773-3","","","","","Grey/B","Grey/Blue","9","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","155","48.61","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019537200","TENISICA UNISEX - GRID SHADOW 2 - S70773-3","S70773-3 - 430","9,5","par","6","155","77.5","1","1","","1","#N/A","","","","","","","OBUĆA","37.28","195019537200","1","","1 PAR = 1 PAR","1","","GRID SHADOW 2","S70773-3","","","","","Grey/B","Grey/Blue","9,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","155","48.61","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019537217","TENISICA UNISEX - GRID SHADOW 2 - S70773-3","S70773-3 - 440","10","par","6","155","77.5","1","1","","1","#N/A","","","","","","","OBUĆA","37.28","195019537217","1","","1 PAR = 1 PAR","1","","GRID SHADOW 2","S70773-3","","","","","Grey/B","Grey/Blue","10","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","155","48.61","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019537224","TENISICA UNISEX - GRID SHADOW 2 - S70773-3","S70773-3 - 445","10,5","par","6","155","77.5","1","1","","1","#N/A","","","","","","","OBUĆA","37.28","195019537224","1","","1 PAR = 1 PAR","1","","GRID SHADOW 2","S70773-3","","","","","Grey/B","Grey/Blue","10,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","155","48.61","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019537231","TENISICA UNISEX - GRID SHADOW 2 - S70773-3","S70773-3 - 450","11","par","6","155","77.5","1","1","","1","#N/A","","","","","","","OBUĆA","37.28","195019537231","1","","1 PAR = 1 PAR","1","","GRID SHADOW 2","S70773-3","","","","","Grey/B","Grey/Blue","11","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","155","48.61","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019537255","TENISICA UNISEX - GRID SHADOW 2 - S70773-3","S70773-3 - 465","12","par","6","155","77.5","1","1","","1","#N/A","","","","","","","OBUĆA","37.28","195019537255","1","","1 PAR = 1 PAR","1","","GRID SHADOW 2","S70773-3","","","","","Grey/B","Grey/Blue","12","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","155","48.61","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019538221","TENISICA UNISEX - SHADOW 5000 - S70775-2","S70775-2 - 445","10,5","par","6","150","75","1","1","","1","#N/A","","","","","","","OBUĆA","37.05","195019538221","1","","1 PAR = 1 PAR","1","","SHADOW 5000","S70775-2","","","","","brown","brown","10,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","150","47.21","","","","","","","","","","","25","","USD","1.09","6403999031","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019540729","TENISICA UNISEX - SHADOW 6000 - S70781-1","S70781-1 - 380","5,5","par","6","160","80","1","1","1","","#N/A","","","","","","","OBUĆA","42.16","195019540729","1","","1 PAR = 1 PAR","1","","SHADOW 6000","S70781-1","","","","","Grey/B","Grey/Blue","5,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","160","46.27","","","","","","","","","","","25","","USD","1.09","6403999031","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019540743","TENISICA UNISEX - SHADOW 6000 - S70781-1","S70781-1 - 390","6,5","par","6","160","80","1","1","1","","#N/A","","","","","","","OBUĆA","42.16","195019540743","1","","1 PAR = 1 PAR","1","","SHADOW 6000","S70781-1","","","","","Grey/B","Grey/Blue","6,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","160","46.27","","","","","","","","","","","25","","USD","1.09","6403999031","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019540903","TENISICA UNISEX - GRID SHADOW 2 - S70782-1","S70782-1 - 370","4,5","par","6","165","82.5","1","1","","1","#N/A","","","","","","","OBUĆA","41.08","195019540903","1","","1 PAR = 1 PAR","1","","GRID SHADOW 2","S70782-1","","","","","Green/","Green/Coral","4,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","165","48.61","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019540910","TENISICA UNISEX - GRID SHADOW 2 - S70782-1","S70782-1 - 375","5","par","6","165","82.5","1","1","","1","#N/A","","","","","","","OBUĆA","41.08","195019540910","1","","1 PAR = 1 PAR","1","","GRID SHADOW 2","S70782-1","","","","","Green/","Green/Coral","5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","165","48.61","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019540927","TENISICA UNISEX - GRID SHADOW 2 - S70782-1","S70782-1 - 380","5,5","par","6","165","82.5","1","1","","1","#N/A","","","","","","","OBUĆA","41.08","195019540927","1","","1 PAR = 1 PAR","1","","GRID SHADOW 2","S70782-1","","","","","Green/","Green/Coral","5,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","165","48.61","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019543195","TENISICA MUŠKA - SHADOW 6000 GTX - S70786-3","S70786-3 - 425","9","par","6","175","87.5","1","1","","1","#N/A","","","","","","","OBUĆA","35.36","195019543195","1","","1 PAR = 1 PAR","1","","SHADOW 6000 GTX","S70786-3","","","","","BLACK","BLACK","9","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","175","56.56","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019543225","TENISICA MUŠKA - SHADOW 6000 GTX - S70786-3","S70786-3 - 445","10,5","par","6","175","87.5","1","1","","1","#N/A","","","","","","","OBUĆA","35.36","195019543225","1","","1 PAR = 1 PAR","1","","SHADOW 6000 GTX","S70786-3","","","","","BLACK","BLACK","10,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","175","56.56","","","","","","","","","","","25","","USD","1.09","6403999021","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019544796","TENISICA UNISEX - JAZZ NXT - S70790-1","S70790-1 - 425","9","par","6","125","62.5","2","2","","2","#N/A","","","","","","","OBUĆA","41.66","195019544796","1","","1 PAR = 1 PAR","2","","JAZZ NXT","S70790-1","","","","","Black/","Black/Charcoal","9","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","125","36.46","","","","","","","","","","","25","","USD","1.09","6403999031","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019544802","TENISICA UNISEX - JAZZ NXT - S70790-1","S70790-1 - 430","9,5","par","6","125","62.5","1","1","","1","#N/A","","","","","","","OBUĆA","41.66","195019544802","1","","1 PAR = 1 PAR","1","","JAZZ NXT","S70790-1","","","","","Black/","Black/Charcoal","9,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","125","36.46","","","","","","","","","","","25","","USD","1.09","6403999031","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019544819","TENISICA UNISEX - JAZZ NXT - S70790-1","S70790-1 - 440","10","par","6","125","62.5","5","5","","5","#N/A","","","","","","","OBUĆA","41.66","195019544819","1","","1 PAR = 1 PAR","5","","JAZZ NXT","S70790-1","","","","","Black/","Black/Charcoal","10","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","125","36.46","","","","","","","","","","","25","","USD","1.09","6403999031","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019544826","TENISICA UNISEX - JAZZ NXT - S70790-1","S70790-1 - 445","10,5","par","6","125","62.5","1","1","","1","#N/A","","","","","","","OBUĆA","41.66","195019544826","1","","1 PAR = 1 PAR","1","","JAZZ NXT","S70790-1","","","","","Black/","Black/Charcoal","10,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","125","36.46","","","","","","","","","","","25","","USD","1.09","6403999031","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019545199","TENISICA UNISEX - JAZZ NXT - S70790-3","S70790-3 - 425","9","par","6","125","62.5","1","1","","1","#N/A","","","","","","","OBUĆA","41.66","195019545199","1","","1 PAR = 1 PAR","1","","JAZZ NXT","S70790-3","","","","","Green/","Green/Coral","9","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","125","36.46","","","","","","","","","","","25","","USD","1.09","6403999031","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
"195019545205","TENISICA UNISEX - JAZZ NXT - S70790-3","S70790-3 - 430","9,5","par","6","125","62.5","1","1","","1","#N/A","","","","","","","OBUĆA","41.66","195019545205","1","","1 PAR = 1 PAR","1","","JAZZ NXT","S70790-3","","","","","Green/","Green/Coral","9,5","23FW","23FW","","","","lijepljena/prošivena obuća","","Vijetnam","","","7/13/2023","","7/11/2023","","","125","36.46","","","","","","","","","","","25","","USD","1.09","6403999031","","","","","","","","2279","Wolverine World Wide, Inc. -","2279","Wolverine World Wide, Inc. -","","","suho četkanje","","kg","","","","",""
